#uwb_timestamp  uwb_distance imu_timestamp imu_yaw
1616394989.172 3.92 1616394989.171999 1.121897642971333
1616394989.272 3.97 1616394989.279051 1.166578071814
1616394989.373 3.95 1616394989.368937 1.213003829908333
1616394989.473 3.97 1616394989.474989 1.260476785553667
1616394989.572 3.97 1616394989.565825 1.291892712083667
1616394989.675 3.93 1616394989.675352 1.323483171538833
1616394989.773 3.91 1616394989.775962 1.3514084395655
1616394989.873 3.94 1616394989.879879 1.361531349225167
1616394989.973 3.95 1616394989.970879 1.386838623374333
1616394990.073 3.97 1616394990.075927 1.411622298748
1616394990.173 3.95 1616394990.166839 1.435533309495833
1616394990.273 3.92 1616394990.272848 1.4906857138485
1616394990.373 3.94 1616394990.377933 1.512153263644
1616394990.473 3.92 1616394990.467941 1.566782069221167
1616394990.573 3.93 1616394990.572949 1.593834672622
1616394990.673 3.93 1616394990.677925 1.6278685930295
1616394990.773 3.91 1616394990.767808 1.660680782960833
1616394990.873 3.91 1616394990.873882 1.7304939530275
1616394990.973 3.91 1616394990.969103 1.803623248672333
1616394991.073 3.93 1616394991.065018 1.846209282413
1616394991.173 3.85 1616394991.173993 1.886700921051667
1616394991.273 3.88 1616394991.270281 1.8938567709835
1616394991.373 3.95 1616394991.365302 1.873261885813833
1616394991.473 3.94 1616394991.477286 1.816713218059833
1616394991.572 3.97 1616394991.572004 1.764178807584667
1616394991.673 3.99 1616394991.677807 1.703092283776333
1616394991.773 4.01 1616394991.770823 1.673421686498
1616394991.873 3.97 1616394991.875811 1.6299629881315
1616394991.972 3.98 1616394991.968807 1.564164075343667
1616394992.073 3.99 1616394992.07593 1.499412360106833
1616394992.173 4.04 1616394992.168951 1.400452191537333
1616394992.273 4.08 1616394992.280012 1.329242758069333
1616394992.373 4.09 1616394992.370732 1.2770574134445
1616394992.472 4.04 1616394992.475905 1.2058479799765
1616394992.572 4.08 1616394992.569947 1.133765881882667
1616394992.673 4.09 1616394992.676742 1.0718066934485
1616394992.772 4.13 1616394992.76781 1.008451241613
1616394992.872 4.12 1616394992.87702 0.9569640286888335
1616394992.972 4.11 1616394992.971907 0.9283406289614999
1616394993.068 4.11 1616394993.067466 0.9012880255606667
1616394993.173 4.13 1616394993.1667 0.8833111342685001
1616394993.272 4.17 1616394993.271681 0.8590510576703333
1616394993.372 4.19 1616394993.367093 0.8941321756288334
1616394993.472 4.14 1616394993.478953 0.9388126044715001
1616394993.572 4.2 1616394993.57396 0.957138561614
1616394993.672 4.14 1616394993.667789 0.9635962798451667
1616394993.773 4.16 1616394993.771743 1.026428132905167
1616394993.872 4.14 1616394993.877906 1.045975820523833
1616394993.972 4.14 1616394993.968948 1.059589388686833
1616394994.072 4.15 1616394994.07777 1.116487122291167
1616394994.172 4.16 1616394994.168763 1.157502359705333
1616394994.272 4.18 1616394994.274513 1.193630675214833
1616394994.372 4.14 1616394994.364549 1.203928117799667
1616394994.472 4.16 1616394994.469254 1.210211303105667
1616394994.572 4.13 1616394994.57438 1.2131783628335
1616394994.672 4.16 1616394994.679442 1.217018087187167
1616394994.773 4.16 1616394994.769356 1.2194615481395
1616394994.872 4.15 1616394994.87429 1.220159679840167
1616394994.972 4.15 1616394994.979344 1.220159679840167
1616394995.072 4.15 1616394995.069274 1.220159679840167
1616394995.173 4.15 1616394995.174304 1.220159679840167
1616394995.273 4.15 1616394995.279303 1.220159679840167
1616394995.372 4.12 1616394995.369331 1.220334212765333
1616394995.473 4.11 1616394995.474312 1.220334212765333
1616394995.573 4.19 1616394995.579563 1.194852405691
1616394995.672 4.18 1616394995.670459 1.143714258617167
1616394995.772 4.16 1616394995.777845 1.072679358074333
1616394995.872 4.18 1616394995.869453 1.062730981339833
1616394995.972 4.18 1616394995.973693 1.051386341204
1616394996.072 4.2 1616394996.064664 1.0351547791635
1616394996.172 4.17 1616394996.170734 0.9897762186201667
1616394996.272 4.23 1616394996.274629 0.9238027729071667
1616394996.373 4.19 1616394996.371176 0.9211847790296668
1616394996.472 4.21 1616394996.465768 0.9555677652875
1616394996.572 4.19 1616394996.573952 0.9503317775325001
1616394996.672 4.22 1616394996.669081 0.9217083778051666
1616394996.772 4.26 1616394996.779097 0.8445648248815
1616394996.872 4.27 1616394996.871596 0.8244935384873333
1616394996.972 4.29 1616394996.977437 0.7909832168553333
1616394997.072 4.3 1616394997.069672 0.7255333699178333
1616394997.172 4.27 1616394997.177743 0.699527964068
1616394997.273 4.29 1616394997.268514 0.6764896179459999
1616394997.373 4.28 1616394997.37547 0.6421066316881667
1616394997.472 4.35 1616394997.465709 0.6143558965866667
1616394997.572 4.36 1616394997.571292 0.5880014248865
1616394997.672 4.34 1616394997.66692 0.6216862794436666
1616394997.773 4.31 1616394997.777973 0.6689847021638333
1616394997.872 4.37 1616394997.870559 0.6977826348163334
1616394997.972 4.32 1616394997.975503 0.7302457588973333
1616394998.072 4.33 1616394998.066401 0.7656759427061667
1616394998.172 4.37 1616394998.171617 0.8114035690998334
1616394998.272 4.34 1616394998.277666 0.8402015017523333
1616394998.372 4.38 1616394998.367261 0.8510225431126667
1616394998.472 4.32 1616394998.47214 0.8506734772623333
1616394998.572 4.34 1616394998.577136 0.8510225431126667
1616394998.672 4.35 1616394998.66706 0.8510225431126667
1616394998.772 4.37 1616394998.772065 0.8511970760378333
1616394998.872 4.37 1616394998.87707 0.8511970760378333
1616394998.972 4.37 1616394998.967155 0.8511970760378333
1616394999.072 4.38 1616394999.072131 0.8511970760378333
1616394999.172 4.35 1616394999.1771 0.8511970760378333
1616394999.267 4.37 1616394999.267089 0.851371608963
1616394999.372 4.38 1616394999.372165 0.851371608963
1616394999.472 4.37 1616394999.477076 0.851371608963
1616394999.572 4.33 1616394999.567098 0.851371608963
1616394999.673 4.36 1616394999.672063 0.851371608963
1616394999.772 4.34 1616394999.777634 0.8429940285550001
1616394999.872 4.37 1616394999.8695 0.8309512567185
1616394999.972 4.36 1616394999.976632 0.750840644067
1616395000.072 4.38 1616395000.070523 0.7243116394416667
1616395000.172 4.34 1616395000.175101 0.7253588369926667
1616395000.272 4.37 1616395000.264408 0.7063347481495
1616395000.372 4.35 1616395000.370373 0.6951646409388333
1616395000.472 4.39 1616395000.474424 0.699527964068
1616395000.572 4.39 1616395000.570578 0.7243116394416667
1616395000.672 4.4 1616395000.676352 0.7122688676051666
1616395000.772 4.4 1616395000.766893 0.7110471371289999
1616395000.872 4.43 1616395000.876652 0.7410668002576666
1616395000.973 4.48 1616395000.968463 0.7571238293729999
1616395001.072 4.46 1616395001.078777 0.7684684695088333
1616395001.172 4.47 1616395001.174612 0.7904596180798333
1616395001.272 4.47 1616395001.265226 0.7862708278758334
1616395001.372 4.47 1616395001.369343 0.7796385767195
1616395001.472 4.51 1616395001.475603 0.7778932474678333
1616395001.572 4.57 1616395001.567412 0.7751007206651667
1616395001.672 4.53 1616395001.676353 0.7428121295093333
1616395001.772 4.5 1616395001.771517 0.7583455598491666
1616395001.872 4.58 1616395001.877445 0.771784595087
1616395001.972 4.54 1616395001.970551 0.7693411341346666
1616395002.072 4.58 1616395002.077327 0.7342600161761667
1616395002.172 4.62 1616395002.167316 0.683820000803
1616395002.272 4.59 1616395002.274415 0.6422811646133333
1616395002.373 4.62 1616395002.38015 0.5998696637978334
1616395002.472 4.6 1616395002.473858 0.6138322978111667
1616395002.572 4.56 1616395002.567387 0.6518804754975001
1616395002.672 4.6 1616395002.671376 0.6908013178096666
1616395002.772 4.6 1616395002.764554 0.7255333699178333
1616395002.872 4.59 1616395002.87107 0.7496189135908333
1616395002.972 4.66 1616395002.97847 0.7625343500531666
1616395003.072 4.59 1616395003.073453 0.7785913791685
1616395003.172 4.6 1616395003.165437 0.8005825277395
1616395003.272 4.6 1616395003.272368 0.8361872444735
1616395003.372 4.59 1616395003.377442 0.8721410270578334
1616395003.472 4.53 1616395003.466326 0.9161233241998333
1616395003.572 4.6 1616395003.571261 0.9813986382121667
1616395003.672 4.57 1616395003.677206 1.048942880251666
1616395003.773 4.63 1616395003.767308 1.075122819026667
1616395003.872 4.6 1616395003.872982 1.081755070183
1616395003.972 4.59 1616395003.978086 1.082802267734
1616395004.072 4.6 1616395004.068178 1.0885618542645
1616395004.172 4.54 1616395004.172769 1.092925177393667
1616395004.266 4.58 1616395004.26277 1.092925177393667
1616395004.372 4.59 1616395004.367823 1.093448776169167
1616395004.472 4.61 1616395004.472843 1.093448776169167
1616395004.572 4.59 1616395004.577836 1.093623309094333
1616395004.672 4.6 1616395004.667754 1.093623309094333
1616395004.772 4.55 1616395004.772859 1.093972374944667
1616395004.872 4.54 1616395004.879479 1.077217214128667
1616395004.972 4.63 1616395004.97151 1.031838653585333
1616395005.072 4.63 1616395005.077217 0.9747663870558333
1616395005.172 4.62 1616395005.167197 0.9094910730435
1616395005.272 4.67 1616395005.275218 0.8517206748133334
1616395005.373 4.66 1616395005.368023 0.8625417161736666
1616395005.472 4.65 1616395005.473226 0.8808676733161667
1616395005.572 4.68 1616395005.568442 0.9011134926355
1616395005.672 4.71 1616395005.677433 0.90058989386
1616395005.772 4.66 1616395005.772436 0.9060004145401667
1616395005.872 4.73 1616395005.866584 0.9087929413428333
1616395005.972 4.62 1616395005.976166 0.9847147637903333
1616395006.073 4.63 1616395006.067104 1.0299187914085
1616395006.173 4.67 1616395006.172209 1.0749482861015
1616395006.272 4.59 1616395006.279294 1.085245728686333
1616395006.372 4.67 1616395006.368212 1.1283553612025
1616395006.472 4.68 1616395006.474348 1.150695575623833
1616395006.572 4.66 1616395006.565207 1.1702432632425
1616395006.673 4.7 1616395006.671241 1.182635100929333
1616395006.773 4.67 1616395006.777145 1.253320935621833
1616395006.872 4.68 1616395006.868017 1.285784059702833
1616395006.972 4.66 1616395006.972135 1.3367476738515
1616395007.073 4.63 1616395007.078057 1.391551012353833
1616395007.173 4.63 1616395007.169353 1.411273232897666
1616395007.273 4.68 1616395007.276185 1.379508240517333
1616395007.373 4.68 1616395007.369074 1.318421716709
1616395007.472 4.6 1616395007.474114 1.223126739568
1616395007.572 4.67 1616395007.564067 1.133940414807833
1616395007.673 4.66 1616395007.669066 1.059938454537167
1616395007.773 4.72 1616395007.774094 1.028697060932333
1616395007.872 4.73 1616395007.867173 1.004436984334167
1616395007.973 4.8 1616395007.976091 0.989601685695
1616395008.072 4.77 1616395008.069136 0.9827949016134999
1616395008.173 4.84 1616395008.178167 0.9196139827031666
1616395008.272 4.84 1616395008.269118 0.8803440745406667
1616395008.372 4.83 1616395008.37697 0.8517206748133334
1616395008.472 4.87 1616395008.468235 0.8375835078748334
1616395008.572 4.91 1616395008.57742 0.8028514557666666
1616395008.672 4.93 1616395008.669277 0.8012806594401667
1616395008.766 4.96 1616395008.765203 0.766548607332
1616395008.867 5 1616395008.859345 0.7295476271966667
1616395008.967 4.96 1616395008.969377 0.708952742027
1616395009.066 4.96 1616395009.063834 0.7065092810746666
1616395009.167 4.95 1616395009.172967 0.7569492964478334
1616395009.266 4.97 1616395009.265139 0.779114977944
1616395009.367 4.95 1616395009.372084 0.8023278569911667
1616395009.466 4.98 1616395009.463119 0.8358381786231667
1616395009.566 4.96 1616395009.567154 0.8749335538605
1616395009.667 5 1616395009.671998 0.9063494803905
1616395009.766 4.98 1616395009.762992 0.9395107361721667
1616395009.867 5.03 1616395009.870198 0.9848892967155001
1616395009.966 5.03 1616395009.961079 1.025380935354167
1616395010.067 4.99 1616395010.06913 1.072504825149167
1616395010.167 4.95 1616395010.165142 1.1147417930395
1616395010.267 4.96 1616395010.271031 1.155407964603333
1616395010.367 4.96 1616395010.363077 1.193630675214833
1616395010.473 4.92 1616395010.474083 1.242325361336333
1616395010.573 4.93 1616395010.578972 1.285260460927333
1616395010.673 4.95 1616395010.668826 1.306029879022167
1616395010.773 4.97 1616395010.772979 1.329068225144167
1616395010.873 4.97 1616395010.878854 1.348790445688
1616395010.973 4.93 1616395010.967934 1.363451211402
1616395011.067 4.99 1616395011.073969 1.3849187611975
1616395011.167 4.99 1616395011.164969 1.385791425823333
1616395011.267 4.97 1616395011.271132 1.363451211402
1616395011.367 5 1616395011.367162 1.252622803921167
1616395011.472 5.05 1616395011.47703 1.198692130044667
1616395011.572 5.12 1616395011.568285 1.144586923243
1616395011.672 5.06 1616395011.677013 1.1042698175295
1616395011.767 5.13 1616395011.765926 1.080533339706834
1616395011.866 5.09 1616395011.860216 1.081755070183
1616395011.967 5.18 1616395011.972165 1.077217214128667
1616395012.072 5.14 1616395012.06518 1.067966969094833
1616395012.172 5.14 1616395012.176308 1.122246708821667
1616395012.273 5.15 1616395012.268978 1.144586923243
1616395012.372 5.14 1616395012.373971 1.172512191269667
1616395012.472 5.14 1616395012.466995 1.197644932493667
1616395012.572 5.12 1616395012.570993 1.218937949364
1616395012.673 5.17 1616395012.675851 1.239532834533667
1616395012.772 5.16 1616395012.770264 1.268505300111333
1616395012.872 5.12 1616395012.866378 1.3252285007905
1616395012.973 5.12 1616395012.978059 1.400277658612167
1616395013.073 5.14 1616395013.073058 1.4498450093595
1616395013.173 5.13 1616395013.178713 1.470265361604
1616395013.273 5.11 1616395013.26998 1.478992007862333
1616395013.373 5.14 1616395013.37379 1.493129174800834
1616395013.472 5.17 1616395013.464887 1.495049036977667
1616395013.572 5.15 1616395013.574029 1.394692605006833
1616395013.673 5.18 1616395013.679949 1.338318470178
1616395013.772 5.26 1616395013.770771 1.317025453307667
1616395013.872 5.3 1616395013.875629 1.310044136301
1616395013.972 5.32 1616395013.965598 1.3032373522195
1616395014.072 5.28 1616395014.071987 1.305506280246667
1616395014.172 5.28 1616395014.167175 1.326450231266667
1616395014.273 5.3 1616395014.277127 1.296605101063167
1616395014.373 5.39 1616395014.370801 1.254891731948333
1616395014.472 5.42 1616395014.475872 1.2110839677315
1616395014.572 5.47 1616395014.565748 1.201310123922167
1616395014.672 5.48 1616395014.678127 1.103048087053333
1616395014.772 5.45 1616395014.768801 1.079660675081
1616395014.872 5.38 1616395014.876817 1.0194468158985
1616395014.973 5.44 1616395014.967734 0.9808750394366667
1616395015.072 5.44 1616395015.074803 0.8962265707308333
1616395015.173 5.47 1616395015.180903 0.8323475201198334
1616395015.272 5.51 1616395015.270693 0.7569492964478334
1616395015.372 5.55 1616395015.379175 0.6721262948168334
1616395015.472 5.56 1616395015.470262 0.6134832319608333
1616395015.572 5.61 1616395015.579137 0.5365142119623333
1616395015.672 5.65 1616395015.669833 0.4682718382221667
1616395015.767 5.62 1616395015.761971 0.3878121597203333
1616395015.866 5.66 1616395015.870005 0.3584906282923334
1616395015.967 5.61 1616395015.963682 0.3406882699253333
1616395016.073 5.6 1616395016.070608 0.3356268150955
1616395016.173 5.63 1616395016.180059 0.3590142270678333
1616395016.272 5.65 1616395016.275983 0.3661700769996667
1616395016.372 5.66 1616395016.370706 0.368613537952
1616395016.472 5.68 1616395016.475713 0.3454006589048333
1616395016.572 5.68 1616395016.572153 0.3373721443471667
1616395016.672 5.68 1616395016.666689 0.3480186527823333
1616395016.772 5.68 1616395016.772537 0.359188759993
1616395016.873 5.69 1616395016.877957 0.3724532623056667
1616395016.972 5.68 1616395016.972278 0.3743731244825
1616395017.073 5.66 1616395017.066863 0.4148647631211667
1616395017.172 5.69 1616395017.173686 0.4267330020325
1616395017.272 5.67 1616395017.278718 0.5045746866568334
1616395017.373 5.66 1616395017.36862 0.5450663252954999
1616395017.472 5.72 1616395017.473714 0.6047565857024999
1616395017.572 5.66 1616395017.564809 0.6518804754975001
1616395017.672 5.68 1616395017.67371 0.6927211799865001
1616395017.772 5.68 1616395017.764551 0.7000515628435
1616395017.872 5.69 1616395017.869492 0.7087782091018333
1616395017.972 5.73 1616395017.974614 0.7201228492376667
1616395018.072 5.71 1616395018.069146 0.725707902843
1616395018.172 5.69 1616395018.168606 0.7314674893735
1616395018.272 5.77 1616395018.274444 0.7358308125026667
1616395018.372 5.71 1616395018.379219 0.7374016088291666
1616395018.472 5.67 1616395018.469239 0.7387978722305
1616395018.572 5.7 1616395018.574318 0.7391469380808333
1616395018.672 5.71 1616395018.67939 0.7396705368563333
1616395018.772 5.73 1616395018.769267 0.741415866108
1616395018.872 5.65 1616395018.874142 0.7415903990331667
1616395018.972 5.68 1616395018.979214 0.7421139978086667
1616395019.072 5.68 1616395019.069307 0.7424630636589999
1616395019.172 5.67 1616395019.174319 0.7424630636589999
1616395019.272 5.67 1616395019.279208 0.7424630636589999
1616395019.372 5.71 1616395019.369162 0.7424630636589999
1616395019.472 5.7 1616395019.474963 0.7400196027066667
1616395019.572 5.7 1616395019.566502 0.6962118384898333
1616395019.672 5.66 1616395019.671531 0.6424556975385
1616395019.773 5.74 1616395019.779689 0.613657764886
1616395019.872 5.65 1616395019.874725 0.5869542273355001
1616395019.973 5.71 1616395019.965745 0.5845107663831667
1616395020.073 5.74 1616395020.072719 0.5295328949556667
1616395020.173 5.71 1616395020.180678 0.4811872746845001
1616395020.273 5.78 1616395020.270546 0.4673991735963333
1616395020.373 5.76 1616395020.375553 0.4468042884266667
1616395020.473 5.78 1616395020.467774 0.4595451919638333
1616395020.573 5.79 1616395020.57897 0.497418836725
1616395020.673 5.8 1616395020.671497 0.5471607203975
1616395020.773 5.74 1616395020.777489 0.5756095871996666
1616395020.873 5.76 1616395020.867493 0.6101671063826667
1616395020.973 5.79 1616395020.971519 0.6670648399869999
1616395021.073 5.76 1616395021.066774 0.724660705292
1616395021.172 5.75 1616395021.176698 0.7751007206651667
1616395021.272 5.73 1616395021.266573 0.8016297252904999
1616395021.372 5.76 1616395021.372362 0.822050077535
1616395021.472 5.77 1616395021.476507 0.8506734772623333
1616395021.572 5.8 1616395021.56658 0.8766788831121667
1616395021.672 5.8 1616395021.675695 0.9117600010706667
1616395021.767 5.8 1616395021.771603 0.955044166512
1616395021.872 5.83 1616395021.867761 0.9976302002526667
1616395021.972 5.79 1616395021.973665 1.029046126782667
1616395022.072 5.8 1616395022.065483 1.0540043350815
1616395022.172 5.79 1616395022.171377 1.0791370763055
1616395022.273 5.84 1616395022.276344 1.098859296849333
1616395022.372 5.77 1616395022.366338 1.117708852767333
1616395022.472 5.83 1616395022.470531 1.145634120794
1616395022.572 5.81 1616395022.575481 1.169545131541833
1616395022.672 5.73 1616395022.665428 1.1932816093645
1616395022.773 5.79 1616395022.770423 1.2362167089555
1616395022.872 5.72 1616395022.875402 1.275661150043167
1616395022.973 5.71 1616395022.969723 1.330813554395833
1616395023.073 5.75 1616395023.067727 1.392423676979667
1616395023.173 5.78 1616395023.17268 1.471487092080167
1616395023.273 5.72 1616395023.265595 1.507789940514833
1616395023.373 5.71 1616395023.373519 1.532050017113
1616395023.473 5.71 1616395023.478576 1.546012651126333
1616395023.573 5.69 1616395023.569605 1.601514121329333
1616395023.673 5.75 1616395023.677409 1.573239787452333
1616395023.773 5.79 1616395023.770563 1.550026908405167
1616395023.873 5.8 1616395023.879454 1.413891226775167
1616395023.972 5.87 1616395023.972625 1.352979235892
1616395024.072 5.81 1616395024.077403 1.307600675348667
1616395024.172 5.79 1616395024.168301 1.263094779431167
1616395024.273 5.83 1616395024.276584 1.166403538888833
1616395024.373 5.93 1616395024.367381 1.084547596985667
1616395024.472 6.02 1616395024.473456 1.004436984334167
1616395024.572 6.01 1616395024.578414 0.9463175202536667
1616395024.672 5.98 1616395024.668292 0.9238027729071667
1616395024.773 6.03 1616395024.774675 0.9278170301859999
1616395024.872 6.07 1616395024.865571 0.9190903839276666
1616395024.972 6.02 1616395024.976338 0.9128071986216667
1616395025.072 6.07 1616395025.067504 0.9323548862403334
1616395025.172 6.13 1616395025.173205 0.9342747484171666
1616395025.272 6.17 1616395025.277317 0.9173450546759999
1616395025.372 6.15 1616395025.369562 0.8906415171255
1616395025.472 6.2 1616395025.476414 0.8492772138610001
1616395025.572 6.25 1616395025.570877 0.8145451617528333
1616395025.672 6.34 1616395025.676457 0.8037241203925
1616395025.772 6.34 1616395025.769568 0.7915068156308334
1616395025.872 6.45 1616395025.876514 0.8236208738615
1616395025.971 6.39 1616395025.969384 0.8594001235206666
1616395026.072 6.27 1616395026.0746 0.886976325697
1616395026.172 6.28 1616395026.166441 0.9234537070568333
1616395026.272 6.19 1616395026.275531 0.9702285310014999
1616395026.373 6.24 1616395026.371382 1.004436984334167
1616395026.473 6.27 1616395026.477508 1.033933048687333
1616395026.573 6.21 1616395026.568389 1.056971394809333
1616395026.673 6.16 1616395026.676509 1.105840613856
1616395026.773 6.23 1616395026.768483 1.136209342835
1616395026.873 6.16 1616395026.876458 1.1828096338545
1616395026.973 6.2 1616395026.967329 1.2246975358945
1616395027.073 6.26 1616395027.075257 1.276533814669
1616395027.173 6.18 1616395027.16621 1.3042845497705
1616395027.273 6.24 1616395027.270194 1.337620338477333
1616395027.373 6.24 1616395027.375268 1.395216203782333
1616395027.473 6.27 1616395027.480286 1.440769297250833
1616395027.573 6.23 1616395027.570181 1.476374013984833
1616395027.672 6.18 1616395027.67526 1.503950216161167
1616395027.773 6.22 1616395027.765905 1.514596724596333
1616395027.873 6.25 1616395027.871163 1.520879909902333
1616395027.973 6.25 1616395027.975164 1.514073125820833
1616395028.073 6.31 1616395028.069262 1.4676473677265
1616395028.172 6.31 1616395028.17536 1.417730951128833
1616395028.272 6.34 1616395028.279199 1.332035284872
1616395028.372 6.34 1616395028.370363 1.245816019839667
1616395028.472 6.39 1616395028.465344 1.206022512901667
1616395028.572 6.37 1616395028.571305 1.175828316847833
1616395028.672 6.45 1616395028.679345 1.147379450045667
1616395028.772 6.41 1616395028.770452 1.121897642971333
1616395028.873 6.49 1616395028.875217 1.102699021203
1616395028.973 6.52 1616395028.966254 1.103920751679167
1616395029.073 6.51 1616395029.071228 1.089434518890333
1616395029.173 6.59 1616395029.177153 1.085769327461833
1616395029.272 6.55 1616395029.271404 1.066221639843167
1616395029.373 6.61 1616395029.379487 1.050339143653
1616395029.472 6.59 1616395029.471093 1.045277688823167
1616395029.573 6.62 1616395029.566381 1.021017612225
1616395029.673 6.59 1616395029.678405 0.9494591129066666
1616395029.773 6.67 1616395029.772328 0.9176941205263334
1616395029.872 6.62 1616395029.877075 0.8742354221598333
1616395029.972 6.66 1616395029.968093 0.8395033700516666
1616395030.073 6.72 1616395030.07401 0.8131488983514999
1616395030.173 6.76 1616395030.180469 0.8065166471951666
1616395030.272 6.76 1616395030.273284 0.8881980561731666
1616395030.372 6.76 1616395030.379421 0.9716247944028333
1616395030.473 6.84 1616395030.475313 1.072155759298833
1616395030.573 6.74 1616395030.566027 1.093448776169167
1616395030.673 6.74 1616395030.671028 1.0958922371215
1616395030.773 6.79 1616395030.776964 1.101477290726833
1616395030.873 6.75 1616395030.866898 1.101651823652
1616395030.973 6.79 1616395030.971891 1.101651823652
1616395031.073 6.83 1616395031.076876 1.101826356577167
1616395031.172 6.75 1616395031.16674 1.101826356577167
1616395031.273 6.81 1616395031.271728 1.101826356577167
1616395031.373 6.76 1616395031.376872 1.101826356577167
1616395031.473 6.78 1616395031.466784 1.101826356577167
1616395031.573 6.76 1616395031.572364 1.077740812904167
1616395031.673 6.76 1616395031.680199 1.0246828036535
1616395031.773 6.81 1616395031.770246 1.002866188007667
1616395031.873 6.86 1616395031.877554 0.9993755295043334
1616395031.973 6.89 1616395031.971283 0.9902998173956667
1616395032.073 6.96 1616395032.077078 0.9468411190291667
1616395032.173 6.93 1616395032.16992 0.9288642277369999
1616395032.273 6.92 1616395032.274015 0.9276424972608333
1616395032.373 7 1616395032.365024 0.9168214559004999
1616395032.473 7.08 1616395032.473394 0.8894197866493333
1616395032.573 7.1 1616395032.569492 0.9053022828395001
1616395032.673 7.16 1616395032.665668 0.8998917621593333
1616395032.772 7.18 1616395032.776279 0.9012880255606667
1616395032.872 7.22 1616395032.868323 0.8857545952208333
1616395032.972 7.22 1616395032.979357 0.8616690515478334
1616395033.072 7.28 1616395033.074423 0.834616448147
1616395033.172 7.29 1616395033.170514 0.8133234312766666
1616395033.273 7.28 1616395033.280287 0.8173376885554999
1616395033.372 7.27 1616395033.37657 0.8557349320921667
1616395033.472 7.21 1616395033.472153 0.8998917621593333
1616395033.573 7.27 1616395033.567221 0.9423032629748332
1616395033.673 7.25 1616395033.671997 1.007404044062
1616395033.773 7.25 1616395033.778019 1.037598240115833
1616395033.873 7.21 1616395033.868067 1.048419281476167
1616395033.973 7.28 1616395033.975106 1.057844059435167
1616395034.073 7.22 1616395034.06521 1.070235897122
1616395034.173 7.21 1616395034.177039 1.093274243244
1616395034.273 7.21 1616395034.270169 1.123642972223
1616395034.374 7.21 1616395034.37918 1.158375024331167
1616395034.473 7.21 1616395034.474174 1.1901400167115
1616395034.573 7.19 1616395034.568119 1.228711793173333
1616395034.667 7.2 1616395034.664098 1.260127719703333
1616395034.773 7.19 1616395034.774156 1.308124274124167
1616395034.873 7.17 1616395034.869042 1.357168026096
1616395034.973 7.2 1616395034.965221 1.434835177795167
1616395035.073 7.18 1616395035.076205 1.484577061467667
1616395035.173 7.19 1616395035.17223 1.516167520922833
1616395035.273 7.16 1616395035.266044 1.526464963507667
1616395035.373 7.23 1616395035.375142 1.451066739835667
1616395035.473 7.23 1616395035.471174 1.4152874901765
1616395035.573 7.21 1616395035.579 1.270425162288167
1616395035.673 7.27 1616395035.674229 1.179318975351167
1616395035.766 7.32 1616395035.760924 1.0969394346725
1616395035.873 7.36 1616395035.87207 0.9880308893685
1616395035.973 7.35 1616395035.967179 0.9206611802541668
1616395036.073 7.45 1616395036.079 0.9021606901865
1616395036.167 7.41 1616395036.17077 0.8667305063776667
1616395036.273 7.48 1616395036.277127 0.840899633453
1616395036.373 7.51 1616395036.369926 0.7180284541356666
1616395036.474 7.44 1616395036.480266 0.6543239364498333
1616395036.574 7.51 1616395036.576127 0.6302383927768334
1616395036.673 7.51 1616395036.669998 0.541401133867
1616395036.773 7.61 1616395036.77705 0.4464552225763334
1616395036.873 7.59 1616395036.873375 0.4520402761816667
1616395036.973 7.62 1616395036.969106 0.527787565704
1616395037.072 7.56 1616395037.065089 0.5928883467911666
1616395037.173 7.6 1616395037.177054 0.6452482243411667
1616395037.272 7.59 1616395037.272044 0.7052875505985
1616395037.373 7.58 1616395037.368121 0.7831292352228333
1616395037.472 7.61 1616395037.464006 0.8546877345411668
1616395037.572 7.59 1616395037.573003 0.8646361112756666
1616395037.672 7.59 1616395037.665045 0.8728391587584999
1616395037.772 7.65 1616395037.777097 0.8927359122275
1616395037.872 7.54 1616395037.873186 0.9234537070568333
1616395037.972 7.56 1616395037.96903 0.9876818235181666
1616395038.073 7.57 1616395038.080109 1.088212788414167
1616395038.173 7.57 1616395038.175234 1.157327826780167
1616395038.266 7.55 1616395038.267947 1.209687704330167
1616395038.373 7.58 1616395038.37489 1.222428607867333
1616395038.473 7.58 1616395038.480868 1.228362727323
1616395038.573 7.59 1616395038.572058 1.240580032084667
1616395038.673 7.55 1616395038.681035 1.2477358820165
1616395038.773 7.56 1616395038.774913 1.270250629363
1616395038.873 7.54 1616395038.867745 1.2854349938525
1616395038.973 7.56 1616395038.976889 1.304982681471167
1616395039.073 7.55 1616395039.071938 1.322435973987833
1616395039.173 7.57 1616395039.167865 1.3514084395655
1616395039.273 7.53 1616395039.275795 1.363800277252333
1616395039.374 7.57 1616395039.38056 1.364847474803333
1616395039.473 7.54 1616395039.470682 1.364847474803333
1616395039.573 7.55 1616395039.575409 1.364672941878167
1616395039.673 7.56 1616395039.66578 1.3545500322185
1616395039.773 7.6 1616395039.77485 1.280024473172333
1616395039.873 7.61 1616395039.867938 1.188220154534667
1616395039.973 7.67 1616395039.975656 1.118057918617667
1616395040.072 7.65 1616395040.070008 1.0749482861015
1616395040.173 7.62 1616395040.178903 1.030267857258834
1616395040.273 7.69 1616395040.270827 0.9793042431101666
1616395040.374 7.76 1616395040.374653 0.8957029719553333
